broker_consultancy,Rent,Builtup Area,appartment_type,Deposit,Bathrooms,Facing,Address,Apartment Name,Status
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
-","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
-","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
-","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
-","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
-","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
-","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
-","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
-","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
-","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
-","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
-","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
-","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
-","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
-","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
-","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
-","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
"Suratpropdeal
AGENT
0","40,000",2000,5,No Deposit,5 bathrooms,,"Rander, Surat",,Unfurnished
"Jai Gurudev Property Consultant
AGENT
0","24,000",1805,3,No Deposit,3 bathrooms,,"Althan, Surat",,Unfurnished
"Rental Surat
AGENT
0","17,000",1210,2,No Deposit,2 bathrooms,East facing,"Sima Nagar, Surat",Omkara Shubham Heights,Unfurnished
"Vijay Bhai
AGENT
0","20,000",1250,2,No Deposit,2 bathrooms,,"Althan, Surat",,Furnished
"Kairav Property
AGENT
0","30,000",1500,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Furnished
"Kwick Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,,"Vesu, Surat",,Unfurnished
"KRISHNA GROUP OF REAL ESTATE
AGENT
0","30,000",1209,2,No Deposit,2 bathrooms,SouthWest facing,"Vesu, Surat",Happy Elegance,Furnished
"Sairaj Real Estate
AGENT
0","36,000",1300,2,No Deposit,2 bathrooms,West facing,"Bhatha, Surat",Sugat Residency,Furnished
"Aum Properties
AGENT
0","19,500",1350,2,No Deposit,2 bathrooms,,"Palanpur, Surat",,Furnished
"Jyotsana Modh
AGENT
0","21,000",1330,2,No Deposit,2 bathrooms,East facing,"Adajan Gam, Surat",,Semi-Furnished
"Sri Sri Realty
AGENT
0","24,000",1255,2,No Deposit,2 bathrooms,East facing,"Palanpur, Surat",,Furnished
"Dastan Property
AGENT
0","18,000",1250,2,No Deposit,2 bathrooms,NorthEast facing,"Palanpur, Surat",Reputed Builder Sai Milan Residency,Semi-Furnished
"Open Door Realtors
AGENT
0","24,645",1643,3,No Deposit,3 bathrooms,,"Vesu, Surat",Happy Elegance,Unfurnished
"Seller
VERIFIED OWNER","55,000",3825,4,1.65 L deposit,4 bathrooms,,"Adajan, Surat",,Unfurnished
"Seller
VERIFIED OWNER","60,000",1000,2,No Deposit,2 bathrooms,,"Athwa, Surat",,Furnished
"Seller
VERIFIED OWNER","35,000",1780,3,No Deposit,3 bathrooms,East facing,"Pal, Surat",,Furnished
"Seller
VERIFIED OWNER","47,000",1248,3,1 L deposit,3 bathrooms,,"Pal Gam, Surat",Purva Green Palm,Semi-Furnished
"EARTHAM REALTY
AGENT
0","55,000",2260,3,No Deposit,3 bathrooms,North facing,"Abhva, Surat",Rajhans Synfonia,Furnished
"Meeru Property
AGENT
0","35,000",2600,3,No Deposit,3 bathrooms,,"Vesu, Surat",Pramukh Vivanta,Semi-Furnished
"City Realty
AGENT
0","26,000",1850,3,No Deposit,3 bathrooms,East facing,"Palanpur, Surat",Kinghood Casa King,Semi-Furnished
